subject,trial_index,session,cue_side,class_name,valid_RT,sel_unusable,nan_x_0_600,nan_y_0_600,nan_xy_0_600,nan_x_200_600,sel_tooSmallMS,sel_unclassified,RT,error
s17,16,1,left,away,1,0,0,0,0,0,0,0,1277,4
s17,17,1,left,away,1,0,0,0,0,0,0,0,1645,24
s17,18,1,left,noMS,0,0,0,0,0,0,0,0,2014,12
s17,19,1,right,noMS,1,0,0,0,0,0,0,0,1304,6
s17,20,1,left,noMS,1,0,0,0,0,0,0,0,1542,12
s17,21,1,left,noMS,1,0,0,0,0,0,0,0,845,7
s17,22,1,left,tooSmall,1,0,0,0,0,0,1,0,1469,14
s17,23,1,left,tooSmall,1,0,0,0,0,0,1,0,1230,5
s17,24,1,left,noMS,1,0,0,0,0,0,0,0,1542,61
s17,25,1,right,toward,0,0,0,0,0,0,0,0,2131,89
s17,26,1,left,noMS,0,0,0,0,0,0,0,0,1902,1
s17,27,1,right,tooSmall,1,0,0,0,0,0,1,0,1393,9
s17,28,1,left,tooSmall,1,1,1,1,1,1,1,0,1204,5
s17,29,1,right,tooSmall,1,0,0,0,0,0,1,0,1676,15
s17,30,1,left,toward,1,0,0,0,0,0,0,0,1151,6
s17,31,1,left,tooSmall,1,0,0,0,0,0,1,0,1080,6
s17,32,1,left,away,1,0,0,0,0,0,0,0,1726,11
s17,33,1,right,noMS,1,0,0,0,0,0,0,0,1409,25
s17,34,1,right,tooSmall,0,1,1,1,1,1,1,0,2299,51
s17,35,1,left,toward,1,0,0,0,0,0,0,0,1357,31
s17,36,1,left,noMS,1,0,0,0,0,0,0,0,1648,5
s17,37,1,left,away,1,0,0,0,0,0,0,0,1360,52
s17,38,1,left,noMS,0,0,0,0,0,0,0,0,2267,9
s17,39,1,right,tooSmall,1,0,0,0,0,0,1,0,1696,15
s17,40,1,left,noMS,1,0,0,0,0,0,0,0,1386,13
s17,41,1,right,toward,1,0,0,0,0,0,0,0,1791,2
s17,42,1,left,tooSmall,1,0,0,0,0,0,1,0,1392,6
s17,43,1,right,noMS,1,1,1,1,1,1,0,0,1381,14
s17,44,1,right,tooSmall,1,0,0,0,0,0,1,0,1540,1
s17,45,1,right,toward,1,0,0,0,0,0,0,0,780,9
s17,46,1,left,noMS,1,0,0,0,0,0,0,0,1791,12
s17,47,1,right,tooSmall,1,0,0,0,0,0,1,0,1556,63
s17,48,1,right,away,1,0,0,0,0,0,0,0,1560,12
s17,49,1,left,toward,1,0,0,0,0,0,0,0,1183,10
s17,50,1,right,noMS,1,0,0,0,0,0,0,0,1853,0
s17,51,1,right,toward,1,0,0,0,0,0,0,0,1169,10
s17,52,1,right,noMS,1,0,0,0,0,0,0,0,1756,27
s17,53,1,left,noMS,1,0,0,0,0,0,0,0,1088,8
s17,54,1,left,noMS,1,0,0,0,0,0,0,0,1383,5
s17,55,1,right,toward,1,0,0,0,0,0,0,0,1009,6
s17,56,1,left,away,1,0,0,0,0,0,0,0,980,3
s17,57,1,right,noMS,1,0,0,0,0,0,0,0,808,7
s17,58,1,right,noMS,1,0,0,0,0,0,0,0,1335,24
s17,59,1,right,toward,1,0,0,0,0,0,0,0,928,8
s17,60,1,left,noMS,1,0,0,0,0,0,0,0,1169,82
s17,61,1,right,noMS,1,0,0,0,0,0,0,0,1158,6
s17,62,1,left,toward,1,0,0,0,0,0,0,0,933,3
s17,63,1,left,tooSmall,1,0,0,0,0,0,1,0,857,2
s17,64,1,right,tooSmall,1,0,0,0,0,0,1,0,1340,21
s17,65,1,left,toward,1,0,0,0,0,0,0,0,1033,16
s17,66,1,left,away,1,0,0,0,0,0,0,0,483,5
s17,67,1,left,toward,1,0,0,0,0,0,0,0,1173,2
s17,68,1,left,toward,1,0,0,0,0,0,0,0,1057,19
s17,69,1,right,tooSmall,1,0,0,0,0,0,1,0,942,12
s17,70,1,right,tooSmall,1,0,0,0,0,0,1,0,1170,6
s17,71,1,right,away,1,0,0,0,0,0,0,0,1205,81
s17,72,1,right,tooSmall,1,1,1,1,1,1,1,0,1287,16
s17,73,1,right,toward,1,0,0,0,0,0,0,0,772,11
s17,74,1,left,noMS,1,0,0,0,0,0,0,0,1050,19
s17,75,1,right,tooSmall,1,0,0,0,0,0,1,0,1777,9
s17,76,1,right,tooSmall,0,0,0,0,0,0,1,0,1975,12
s17,77,1,right,away,1,0,0,0,0,0,0,0,791,1
s17,78,1,right,noMS,1,0,0,0,0,0,0,0,614,3
s17,79,1,right,tooSmall,0,1,1,1,1,1,1,0,1918,51
s17,80,1,right,noMS,1,0,0,0,0,0,0,0,1217,1
s17,81,1,left,tooSmall,1,0,0,0,0,0,1,0,848,14
s17,82,1,right,noMS,1,0,0,0,0,0,0,0,1754,5
s17,83,1,right,noMS,1,0,0,0,0,0,0,0,1043,14
s17,84,1,right,noMS,1,0,0,0,0,0,0,0,740,4
s17,85,1,right,toward,1,1,1,1,1,1,0,0,1347,2
s17,86,1,right,tooSmall,1,1,1,1,1,1,1,0,929,17
s17,87,1,right,tooSmall,1,0,0,0,0,0,1,0,946,11
s17,88,1,left,away,1,0,0,0,0,0,0,0,1346,3
s17,89,1,left,toward,1,0,0,0,0,0,0,0,1281,7
s17,90,1,left,tooSmall,1,0,0,0,0,0,1,0,863,6
s17,91,1,left,noMS,1,0,0,0,0,0,0,0,744,17
s17,92,1,left,noMS,1,0,0,0,0,0,0,0,727,2
s17,93,1,left,toward,1,0,0,0,0,0,0,0,740,14
s17,94,1,left,tooSmall,1,0,0,0,0,0,1,0,1703,11
s17,95,1,right,toward,1,0,0,0,0,0,0,0,875,10
s17,96,1,right,tooSmall,1,0,0,0,0,0,1,0,1538,5
s17,97,1,left,tooSmall,1,0,0,0,0,0,1,0,1230,8
s17,98,1,left,toward,1,0,0,0,0,0,0,0,839,28
s17,99,1,right,tooSmall,1,0,0,0,0,0,1,0,1348,24
s17,100,1,left,noMS,0,0,0,0,0,0,0,0,1998,4
s17,101,1,right,noMS,1,1,1,1,1,1,0,0,1474,5
s17,102,1,left,noMS,1,0,0,0,0,0,0,0,1440,0
s17,103,1,left,away,1,0,0,0,0,0,0,0,1267,54
s17,104,1,right,toward,1,0,0,0,0,0,0,0,1176,8
s17,105,1,right,toward,1,0,0,0,0,0,0,0,1274,8
s17,106,1,right,noMS,1,0,0,0,0,0,0,0,739,9
s17,107,1,left,away,1,0,0,0,0,0,0,0,719,1
s17,108,1,left,toward,1,0,0,0,0,0,0,0,1094,17
s17,109,1,left,noMS,1,0,0,0,0,0,0,0,1793,1
s17,110,1,left,noMS,1,1,1,1,1,1,0,0,1546,83
s17,111,1,right,tooSmall,1,0,0,0,0,0,1,0,737,0
s17,112,1,left,noMS,1,0,0,0,0,0,0,0,1183,3
s17,113,1,left,noMS,1,1,1,1,1,1,0,0,698,1
s17,114,1,left,noMS,1,0,0,0,0,0,0,0,716,6
s17,115,1,left,noMS,1,1,1,1,1,1,0,0,1505,55
s17,116,1,right,away,1,0,0,0,0,0,0,0,771,72
s17,117,1,left,toward,1,0,0,0,0,0,0,0,1306,17
s17,118,1,right,away,1,0,0,0,0,0,0,0,1092,1
s17,119,1,right,toward,1,0,0,0,0,0,0,0,1256,8
s17,120,1,left,away,1,0,0,0,0,0,0,0,953,2
s17,121,1,left,tooSmall,1,0,0,0,0,0,1,0,923,1
s17,122,1,right,noMS,1,0,0,0,0,0,0,0,944,6
s17,123,1,left,tooSmall,0,0,0,0,0,0,1,0,1910,85
s17,124,1,right,noMS,1,0,0,0,0,0,0,0,1391,5
s17,125,1,left,tooSmall,1,0,0,0,0,0,1,0,1360,12
s17,126,1,left,tooSmall,1,0,0,0,0,0,1,0,1132,6
s17,127,1,left,noMS,1,0,0,0,0,0,0,0,1444,0
s17,128,1,right,noMS,1,0,0,0,0,0,0,0,1060,3
s17,129,1,right,toward,1,0,0,0,0,0,0,0,985,1
s17,130,1,left,tooSmall,1,0,0,0,0,0,1,0,865,9
s17,131,1,right,away,1,0,0,0,0,0,0,0,974,10
s17,132,1,right,noMS,1,0,0,0,0,0,0,0,964,1
s17,133,1,right,noMS,1,0,0,0,0,0,0,0,809,3
s17,134,1,left,tooSmall,1,0,0,0,0,0,1,0,1426,3
s17,135,1,right,noMS,1,0,0,0,0,0,0,0,1827,59
s17,136,1,right,away,1,0,0,0,0,0,0,0,1154,3
s17,137,1,right,tooSmall,1,0,0,0,0,0,1,0,684,10
s17,138,1,right,away,1,0,0,0,0,0,0,0,849,1
s17,139,1,right,noMS,1,0,0,0,0,0,0,0,781,22
s17,140,1,right,away,1,0,0,0,0,0,0,0,1530,11
s17,141,1,right,toward,1,0,0,0,0,0,0,0,915,2
s17,142,1,right,noMS,1,0,0,0,0,0,0,0,973,11
s17,143,1,left,away,1,0,0,0,0,0,0,0,728,20
s17,144,1,left,noMS,1,0,0,0,0,0,0,0,805,22
s17,145,1,right,toward,1,0,0,0,0,0,0,0,906,0
s17,146,1,left,noMS,1,1,1,1,1,1,0,0,1250,15
s17,147,1,right,toward,1,0,0,0,0,0,0,0,1133,2
s17,148,1,left,away,1,0,0,0,0,0,0,0,675,20
s17,149,1,left,away,1,0,0,0,0,0,0,0,1454,5
s17,150,1,right,tooSmall,1,0,0,0,0,0,1,0,1076,14
s17,151,1,right,noMS,1,0,0,0,0,0,0,0,961,0
s17,152,1,left,toward,1,0,0,0,0,0,0,0,886,9
s17,153,1,left,noMS,0,0,0,0,0,0,0,0,2255,88
s17,154,1,left,noMS,1,0,0,0,0,0,0,0,964,30
s17,155,1,left,toward,1,0,0,0,0,0,0,0,1192,66
s17,156,1,left,noMS,1,0,0,0,0,0,0,0,911,3
s17,157,1,right,noMS,0,0,0,0,0,0,0,0,2993,1
s17,158,1,right,toward,1,0,0,0,0,0,0,0,1154,1
s17,159,1,left,away,0,0,0,0,0,0,0,0,2295,6
s17,160,1,left,tooSmall,1,0,0,0,0,0,1,0,997,2
s17,161,1,left,tooSmall,1,0,0,0,0,0,1,0,1133,83
s17,162,1,right,noMS,1,1,1,1,1,1,0,0,964,10
s17,163,1,right,away,1,0,0,0,0,0,0,0,1114,11
s17,164,1,left,toward,1,0,0,0,0,0,0,0,1095,8
s17,165,1,right,toward,1,0,0,0,0,0,0,0,1001,14
s17,166,1,right,tooSmall,1,0,0,0,0,0,1,0,622,8
s17,167,1,right,noMS,0,0,0,0,0,0,0,0,2328,67
s17,168,1,right,noMS,1,0,0,0,0,0,0,0,815,11
s17,169,1,left,noMS,1,1,1,1,1,1,0,0,1019,2
s17,170,1,right,tooSmall,1,0,0,0,0,0,1,0,1135,9
s17,171,1,right,tooSmall,1,0,0,0,0,0,1,0,1042,1
s17,172,1,left,tooSmall,1,0,0,0,0,0,1,0,694,11
s17,173,1,left,noMS,1,0,0,0,0,0,0,0,805,7
s17,174,1,left,toward,1,0,0,0,0,0,0,0,1383,72
s17,175,1,left,toward,1,0,0,0,0,0,0,0,566,5
s17,176,1,left,tooSmall,1,0,0,0,0,0,1,0,950,1
s17,177,1,left,toward,1,0,0,0,0,0,0,0,569,11
s17,178,1,right,noMS,1,0,0,0,0,0,0,0,744,15
s17,179,1,left,away,1,0,0,0,0,0,0,0,849,23
s17,180,1,left,toward,1,0,0,0,0,0,0,0,743,17
s17,181,1,right,toward,1,0,0,0,0,0,0,0,784,1
s17,182,1,right,toward,1,0,0,0,0,0,0,0,676,4
s17,183,1,left,tooSmall,1,0,0,0,0,0,1,0,917,2
s17,184,1,left,tooSmall,1,0,0,0,0,0,1,0,1003,9
s17,185,1,left,noMS,1,0,0,0,0,0,0,0,742,18
s17,186,1,right,away,1,1,1,1,1,1,0,0,1042,8
s17,187,1,right,toward,1,0,0,0,0,0,0,0,934,11
s17,188,1,right,toward,1,0,0,0,0,0,0,0,1014,3
s17,189,1,right,noMS,1,0,0,0,0,0,0,0,789,12
s17,190,1,left,tooSmall,1,0,0,0,0,0,1,0,903,17
s17,191,1,right,noMS,1,0,0,0,0,0,0,0,1398,84
s17,192,1,left,tooSmall,1,0,0,0,0,0,1,0,935,4
s17,193,1,right,noMS,1,0,0,0,0,0,0,0,1135,72
s17,194,1,right,away,0,0,0,0,0,0,0,0,2494,8
s17,195,1,left,tooSmall,1,0,0,0,0,0,1,0,504,3
s17,196,1,right,noMS,1,1,1,1,1,1,0,0,676,25
s17,197,1,right,toward,1,0,0,0,0,0,0,0,1152,6
s17,198,1,right,toward,1,0,0,0,0,0,0,0,587,28
s17,199,1,left,noMS,1,0,0,0,0,0,0,0,1115,12
s17,200,1,right,noMS,1,0,0,0,0,0,0,0,658,8
s17,201,1,right,toward,1,0,0,0,0,0,0,0,814,13
s17,202,1,left,noMS,1,0,0,0,0,0,0,0,651,3
s17,203,1,right,toward,1,0,0,0,0,0,0,0,888,4
s17,204,1,right,tooSmall,1,0,0,0,0,0,1,0,438,7
s17,205,1,right,noMS,1,0,0,0,0,0,0,0,898,15
s17,206,1,left,tooSmall,1,0,0,0,0,0,1,0,878,13
s17,207,1,right,toward,1,0,0,0,0,0,0,0,599,6
s17,208,1,left,noMS,1,0,0,0,0,0,0,0,827,4
s17,209,1,left,noMS,1,0,0,0,0,0,0,0,986,9
s17,210,1,right,tooSmall,1,0,0,0,0,0,1,0,832,3
s17,211,1,left,noMS,1,0,0,0,0,0,0,0,1051,2
s17,212,1,right,tooSmall,1,0,0,0,0,0,1,0,709,27
s17,213,1,left,tooSmall,1,0,0,0,0,0,1,0,672,7
s17,214,1,right,tooSmall,1,0,0,0,0,0,1,0,820,1
s17,215,1,left,tooSmall,1,0,0,0,0,0,1,0,746,14
s17,216,1,left,toward,1,0,0,0,0,0,0,0,700,4
s17,217,1,left,noMS,1,0,0,0,0,0,0,0,809,1
s17,218,1,right,noMS,1,0,0,0,0,0,0,0,1121,11
s17,219,1,left,tooSmall,1,1,1,1,1,1,1,0,916,2
s17,220,1,left,tooSmall,1,0,0,0,0,0,1,0,954,18
s17,221,1,left,away,1,0,0,0,0,0,0,0,1765,80
s17,222,1,left,noMS,1,0,0,0,0,0,0,0,708,24
s17,223,1,right,toward,1,0,0,0,0,0,0,0,1085,58
s17,224,1,right,noMS,1,0,0,0,0,0,0,0,912,13
s17,225,1,right,tooSmall,1,0,0,0,0,0,1,0,876,3
s17,226,1,left,away,1,0,0,0,0,0,0,0,617,13
s17,227,1,left,noMS,1,0,0,0,0,0,0,0,849,1
s17,228,1,left,noMS,0,0,0,0,0,0,0,0,3086,7
s17,229,1,left,noMS,1,0,0,0,0,0,0,0,913,4
s17,230,1,left,tooSmall,1,0,0,0,0,0,1,0,833,2
s17,231,1,left,toward,1,0,0,0,0,0,0,0,1078,6
s17,232,1,left,toward,1,0,0,0,0,0,0,0,813,6
s17,233,1,right,away,1,0,0,0,0,0,0,0,834,15
s17,234,1,right,toward,0,0,0,0,0,0,0,0,2214,55
s17,235,1,left,toward,1,0,0,0,0,0,0,0,1197,15
s17,236,1,left,away,1,0,0,0,0,0,0,0,969,12
s17,237,1,right,tooSmall,1,0,0,0,0,0,1,0,782,5
s17,238,1,right,tooSmall,1,0,0,0,0,0,1,0,686,15
s17,239,1,left,noMS,1,0,0,0,0,0,0,0,539,8
s17,240,1,right,noMS,1,0,0,0,0,0,0,0,677,11
s17,241,1,right,noMS,1,0,0,0,0,0,0,0,1210,8
s17,242,1,left,tooSmall,1,0,0,0,0,0,1,0,1041,6
s17,243,1,left,tooSmall,1,0,0,0,0,0,1,0,856,5
s17,244,1,right,noMS,1,1,1,1,1,1,0,0,926,15
s17,245,1,left,tooSmall,1,0,0,0,0,0,1,0,1555,7
s17,246,1,left,toward,1,0,0,0,0,0,0,0,1272,12
s17,247,1,left,tooSmall,1,1,1,1,1,0,1,0,1238,8
s17,248,1,right,noMS,1,0,0,0,0,0,0,0,1035,7
s17,249,1,right,tooSmall,1,1,1,1,1,1,1,0,1055,18
s17,250,1,right,toward,1,0,0,0,0,0,0,0,787,9
s17,251,1,right,toward,1,0,0,0,0,0,0,0,679,8
s17,252,1,right,tooSmall,1,0,0,0,0,0,1,0,878,83
s17,253,1,right,noMS,1,0,0,0,0,0,0,0,798,5
s17,254,1,right,tooSmall,1,0,0,0,0,0,1,0,635,12
s17,255,1,right,away,1,0,0,0,0,0,0,0,1067,9
s17,256,1,right,tooSmall,1,0,0,0,0,0,1,0,660,7
s17,257,1,right,noMS,1,0,0,0,0,0,0,0,714,3
s17,258,1,left,tooSmall,1,0,0,0,0,0,1,0,723,10
s17,259,1,left,noMS,1,0,0,0,0,0,0,0,685,5
s17,260,1,left,tooSmall,1,0,0,0,0,0,1,0,913,10
s17,261,1,right,toward,1,0,0,0,0,0,0,0,428,5
s17,262,1,left,tooSmall,1,0,0,0,0,0,1,0,1418,3
s17,263,1,left,tooSmall,1,0,0,0,0,0,1,0,985,56
s17,264,1,right,tooSmall,1,0,0,0,0,0,1,0,641,3
s17,265,1,left,tooSmall,1,0,0,0,0,0,1,0,1072,5
s17,266,1,right,away,1,0,0,0,0,0,0,0,596,13
s17,267,1,left,noMS,1,0,0,0,0,0,0,0,773,12
s17,268,1,left,tooSmall,1,0,0,0,0,0,1,0,963,1
s17,269,1,left,toward,1,0,0,0,0,0,0,0,959,5
s17,270,1,left,toward,1,0,0,0,0,0,0,0,1181,0
s17,271,1,right,tooSmall,1,0,0,0,0,0,1,0,1328,57
s17,272,1,left,noMS,1,0,0,0,0,0,0,0,823,4
s17,273,1,left,toward,1,0,0,0,0,0,0,0,717,0
s17,274,1,left,away,1,0,0,0,0,0,0,0,1510,10
s17,275,1,right,tooSmall,1,0,0,0,0,0,1,0,1290,4
s17,276,1,left,tooSmall,1,0,0,0,0,0,1,0,985,22
s17,277,1,left,noMS,1,0,0,0,0,0,0,0,866,7
s17,278,1,left,noMS,1,0,0,0,0,0,0,0,1003,4
s17,279,1,left,noMS,1,0,0,0,0,0,0,0,841,3
s17,280,1,right,tooSmall,1,0,0,0,0,0,1,0,726,0
s17,281,1,right,tooSmall,1,0,0,0,0,0,1,0,1838,11
s17,282,1,left,away,1,0,0,0,0,0,0,0,987,11
s17,283,1,right,tooSmall,1,0,0,0,0,0,1,0,766,2
s17,284,1,left,away,1,0,0,0,0,0,0,0,742,11
s17,285,1,left,tooSmall,1,0,0,0,0,0,1,0,651,15
s17,286,1,right,tooSmall,1,0,0,0,0,0,1,0,872,3
s17,287,1,left,tooSmall,1,0,0,0,0,0,1,0,1775,14
s17,288,1,left,tooSmall,1,0,0,0,0,0,1,0,481,8
s17,289,1,right,tooSmall,1,0,0,0,0,0,1,0,570,1
s17,290,1,left,tooSmall,1,0,0,0,0,0,1,0,668,6
s17,291,1,right,toward,1,0,0,0,0,0,0,0,577,16
s17,292,1,right,noMS,1,0,0,0,0,0,0,0,697,2
s17,293,1,right,noMS,1,0,0,0,0,0,0,0,702,16
s17,294,1,right,toward,1,0,0,0,0,0,0,0,478,12
s17,295,1,left,away,1,0,0,0,0,0,0,0,549,7
s17,296,1,left,tooSmall,1,0,0,0,0,0,1,0,686,72
s17,297,1,right,noMS,1,0,0,0,0,0,0,0,805,4
s17,298,1,right,tooSmall,1,0,0,0,0,0,1,0,1441,9
s17,299,1,right,noMS,1,0,0,0,0,0,0,0,776,9
s17,300,1,right,noMS,1,0,0,0,0,0,0,0,704,18
s17,301,1,right,toward,1,0,0,0,0,0,0,0,1221,1
s17,302,1,left,noMS,1,0,0,0,0,0,0,0,1029,6
s17,303,1,left,away,1,0,0,0,0,0,0,0,668,21
s17,304,1,right,tooSmall,0,0,0,0,0,0,1,0,1926,13
s17,305,1,left,away,1,0,0,0,0,0,0,0,1584,1
s17,306,1,left,tooSmall,1,0,0,0,0,0,1,0,664,8
s17,307,1,right,tooSmall,1,0,0,0,0,0,1,0,991,60
s17,308,1,left,toward,1,0,0,0,0,0,0,0,834,6
s17,309,1,left,tooSmall,1,0,0,0,0,0,1,0,778,16
s17,310,1,right,toward,1,0,0,0,0,0,0,0,673,2
s17,311,1,left,noMS,0,0,0,0,0,0,0,0,3005,56
s17,312,1,right,away,1,0,0,0,0,0,0,0,1482,9
s17,313,1,right,tooSmall,1,0,0,0,0,0,1,0,918,6
s17,314,1,right,tooSmall,1,0,0,0,0,0,1,0,908,15
s17,315,1,left,noMS,1,0,0,0,0,0,0,0,601,4
s17,316,1,right,toward,1,0,0,0,0,0,0,0,1109,73
s17,317,1,left,noMS,1,1,1,1,1,1,0,0,884,1
s17,318,1,right,toward,1,0,0,0,0,0,0,0,778,6
s17,319,1,left,noMS,1,1,1,1,1,1,0,0,951,19
s17,320,1,left,noMS,1,0,0,0,0,0,0,0,1201,9
s17,321,1,right,toward,1,0,0,0,0,0,0,0,1124,15
s17,322,1,right,tooSmall,1,0,0,0,0,0,1,0,825,12
s17,323,1,left,toward,1,0,0,0,0,0,0,0,1122,5
s17,324,1,right,noMS,1,1,1,1,1,1,0,0,867,6
s17,325,1,right,noMS,1,0,0,0,0,0,0,0,909,10
s17,326,1,right,toward,1,0,0,0,0,0,0,0,674,0
s17,327,1,left,noMS,1,0,0,0,0,0,0,0,686,9
s17,328,1,left,tooSmall,0,0,0,0,0,0,1,0,2149,10
s17,329,1,right,noMS,1,1,1,1,1,1,0,0,953,20
s17,330,1,left,tooSmall,1,0,0,0,0,0,1,0,966,1
s17,331,1,left,tooSmall,1,1,1,1,1,1,1,0,733,6
s17,332,1,left,tooSmall,1,0,0,0,0,0,1,0,1138,6
s17,333,1,left,away,1,0,0,0,0,0,0,0,1828,11
s17,334,1,left,tooSmall,1,0,0,0,0,0,1,0,823,26
s17,335,1,right,tooSmall,1,0,0,0,0,0,1,0,834,8
s17,336,1,right,noMS,1,0,0,0,0,0,0,0,1144,6
s17,337,1,right,tooSmall,0,0,0,0,0,0,1,0,2551,7
s17,338,1,right,noMS,1,0,0,0,0,0,0,0,1525,79
s17,339,1,right,tooSmall,1,0,0,0,0,0,1,0,779,14
s17,340,1,left,tooSmall,1,0,0,0,0,0,1,0,1848,2
s17,341,1,right,noMS,1,0,0,0,0,0,0,0,1314,4
s17,342,1,left,noMS,1,0,0,0,0,0,0,0,761,6
s17,343,1,right,tooSmall,1,1,1,1,1,1,1,0,791,2
s17,344,1,left,noMS,1,0,0,0,0,0,0,0,834,2
s17,345,1,right,away,1,0,0,0,0,0,0,0,1654,4
s17,346,1,left,noMS,1,0,0,0,0,0,0,0,875,76
s17,347,1,right,tooSmall,1,0,0,0,0,0,1,0,1052,25
s17,348,1,right,tooSmall,1,0,0,0,0,0,1,0,861,9
s17,349,1,right,away,1,0,0,0,0,0,0,0,628,7
s17,350,1,left,away,1,0,0,0,0,0,0,0,938,25
s17,351,1,right,noMS,1,0,0,0,0,0,0,0,895,0
s17,352,1,left,toward,1,0,0,0,0,0,0,0,905,20
s17,353,1,left,toward,1,0,0,0,0,0,0,0,830,27
s17,354,1,left,noMS,1,1,1,1,1,1,0,0,876,15
s17,355,1,left,noMS,1,0,0,0,0,0,0,0,535,3
s17,356,1,right,toward,1,0,0,0,0,0,0,0,659,13
s17,357,1,left,noMS,1,0,0,0,0,0,0,0,735,14
s17,358,1,right,noMS,1,0,0,0,0,0,0,0,977,1
s17,359,1,left,noMS,1,1,1,1,1,1,0,0,712,15
s17,360,1,right,noMS,1,1,1,1,1,1,0,0,788,11
s17,361,1,right,toward,1,0,0,0,0,0,0,0,640,9
s17,362,1,left,toward,1,0,0,0,0,0,0,0,585,23
s17,363,1,right,noMS,1,0,0,0,0,0,0,0,729,9
s17,364,1,left,toward,1,0,0,0,0,0,0,0,990,7
s17,365,1,right,tooSmall,1,0,0,0,0,0,1,0,715,11
s17,366,1,left,noMS,1,0,0,0,0,0,0,0,1067,2
s17,367,1,left,away,1,0,0,0,0,0,0,0,693,7
s17,368,1,left,noMS,1,1,1,1,1,1,0,0,823,9
s17,369,1,right,away,1,0,0,0,0,0,0,0,894,6
s17,370,1,right,away,1,0,0,0,0,0,0,0,806,20
s17,371,1,left,tooSmall,1,0,0,0,0,0,1,0,799,8
s17,372,1,right,noMS,1,0,0,0,0,0,0,0,971,88
s17,373,1,left,noMS,1,0,0,0,0,0,0,0,1042,13
s17,374,1,left,tooSmall,1,0,0,0,0,0,1,0,850,7
s17,375,1,left,away,1,0,0,0,0,0,0,0,739,15
s17,376,1,left,tooSmall,1,0,0,0,0,0,1,0,678,1
s17,377,1,right,toward,1,0,0,0,0,0,0,0,1111,20
s17,378,1,right,noMS,1,1,1,1,1,1,0,0,1133,13
s17,379,1,right,toward,1,0,0,0,0,0,0,0,640,18
s17,380,1,left,tooSmall,1,0,0,0,0,0,1,0,730,9
s17,381,1,left,tooSmall,1,1,1,1,1,1,1,0,879,20
s17,382,1,right,noMS,1,0,0,0,0,0,0,0,726,13
s17,383,1,left,tooSmall,1,0,0,0,0,0,1,0,794,16
s17,384,1,right,toward,1,0,0,0,0,0,0,0,489,4
s17,385,1,left,tooSmall,1,0,0,0,0,0,1,0,1080,87
s17,386,1,left,away,1,0,0,0,0,0,0,0,669,18
s17,387,1,left,noMS,1,1,1,1,1,1,0,0,867,19
s17,388,1,left,noMS,1,0,0,0,0,0,0,0,916,4
s17,389,1,left,tooSmall,1,0,0,0,0,0,1,0,770,16
s17,390,1,right,tooSmall,1,0,0,0,0,0,1,0,815,12
s17,391,1,right,tooSmall,1,0,0,0,0,0,1,0,477,10
s17,392,1,left,noMS,1,0,0,0,0,0,0,0,1448,3
s17,393,1,left,noMS,1,0,0,0,0,0,0,0,1119,63
s17,394,1,right,toward,1,0,0,0,0,0,0,0,890,3
s17,395,1,right,noMS,1,0,0,0,0,0,0,0,839,9
s17,396,1,right,toward,1,0,0,0,0,0,0,0,803,7
s17,397,1,right,tooSmall,1,0,0,0,0,0,1,0,506,6
s17,398,1,right,toward,1,0,0,0,0,0,0,0,966,9
s17,399,1,left,away,1,0,0,0,0,0,0,0,593,16
s17,400,1,left,tooSmall,1,0,0,0,0,0,1,0,821,9
s17,401,1,right,tooSmall,1,0,0,0,0,0,1,0,546,0
s17,402,1,left,tooSmall,1,0,0,0,0,0,1,0,862,12
s17,403,1,right,noMS,1,0,0,0,0,0,0,0,966,13
s17,404,1,right,toward,1,0,0,0,0,0,0,0,676,13
s17,405,1,right,toward,0,0,0,0,0,0,0,0,2533,4
s17,406,1,left,tooSmall,1,0,0,0,0,0,1,0,1016,3
s17,407,1,left,toward,1,0,0,0,0,0,0,0,1238,1
s17,408,1,left,tooSmall,1,0,0,0,0,0,1,0,799,8
s17,409,1,right,tooSmall,1,0,0,0,0,0,1,0,847,5
s17,410,1,right,noMS,1,0,0,0,0,0,0,0,1080,17
s17,411,1,right,noMS,1,0,0,0,0,0,0,0,798,3
s17,412,1,left,away,1,0,0,0,0,0,0,0,756,11
s17,413,1,left,toward,1,0,0,0,0,0,0,0,782,11
s17,414,1,right,toward,1,0,0,0,0,0,0,0,725,20
s17,415,1,left,noMS,1,0,0,0,0,0,0,0,699,7
s17,416,1,right,noMS,1,0,0,0,0,0,0,0,698,1
s17,417,1,right,noMS,1,1,1,1,1,1,0,0,814,1
s17,418,1,right,tooSmall,1,1,1,1,1,1,1,0,1097,73
s17,419,1,right,noMS,1,0,0,0,0,0,0,0,1391,9
s17,420,1,left,toward,1,0,0,0,0,0,0,0,1292,15
s17,421,1,left,noMS,1,0,0,0,0,0,0,0,757,16
s17,422,1,left,noMS,1,0,0,0,0,0,0,0,806,12
s17,423,1,right,tooSmall,1,0,0,0,0,0,1,0,1244,2
s17,424,1,left,noMS,1,0,0,0,0,0,0,0,801,18
s17,425,1,right,noMS,1,0,0,0,0,0,0,0,563,3
s17,426,1,right,tooSmall,1,0,0,0,0,0,1,0,624,11
s17,427,1,right,noMS,1,0,0,0,0,0,0,0,550,10
s17,428,1,left,noMS,1,0,0,0,0,0,0,0,619,4
s17,429,1,right,toward,1,0,0,0,0,0,0,0,821,2
